event_id,match_id,home,away,time,time_seconds,player,team,pos,goal,type,situation,body_part,x,y,goal_x,goal_y,goal_z,goal_type,distance,angle,xG
120,11031783,Aucas,El Nacional,65,3864,Gustavo Asprilla,El Nacional,F,0,save,assisted,right-foot,106.58181818181818,24.11464968152866,120,43.25,22.8,no-goal,20.79403659817744,0.2302621636825225,0.031228243
121,11031783,Aucas,El Nacional,70,4170,Ronie Carrillo,El Nacional,F,0,save,assisted,right-foot,96.01818181818182,46.85714285714285,120,40.083333333333336,5.1,no-goal,24.942895009782852,0.2807546963902493,0.052700611
122,11031783,Aucas,El Nacional,71,4258,Maicon Solís,El Nacional,M,0,save,assisted,left-foot,102.76363636363637,48.35714285714285,120,41.583333333333336,14.6,no-goal,19.155523175827188,0.3427892264767505,0.095511877
123,11031783,Aucas,El Nacional,73,4329,Pedro Perlaza,Aucas,D,0,block,assisted,right-foot,89.65454545454546,51.07006369426751,120,41.16666666666666,19,no-goal,32.30159317689125,0.2124064544787554,0.017215908
124,11031783,Aucas,El Nacional,75,4444,Ronie Carrillo,El Nacional,F,0,miss,regular,left-foot,108.3157894736842,48.57142857142857,120,47.5,19.4,no-goal,14.491037346524603,0.4103520122134707,0.1488521364115681
125,11031783,Aucas,El Nacional,76,4512,Madison Julio,El Nacional,M,0,save,assisted,right-foot,110.31578947368422,54.66242038,120,38.41666666666666,22.8,no-goal,17.571866861018226,0.2355399992802677,0.045725135
126,11031783,Aucas,El Nacional,84,5010,Ronie Carrillo,El Nacional,F,0,post,assisted,right-foot,101.23636363636363,26.17834394904459,120,37.33333333333333,40.5,no-goal,23.304768301308822,0.2537021829801934,0.035717145
127,11031783,Aucas,El Nacional,89,5313,Erick Castillo,Aucas,F,0,save,regular,right-foot,115.24137931034484,48.64285714285714,120,37,7,no-goal,9.866278450350514,0.3933167641413566,0.1807463012278837
128,11031783,Aucas,El Nacional,90,5570,Jordan Rezabala,Aucas,M,0,miss,free-kick,left-foot,93.21818181818182,53.97452229299363,120,43.75,47.2,no-goal,30.208493150790275,0.2146700605608931,0.018004716
129,11031784,Emelec,Libertad,2,80,José Alberti,Emelec,M,0,miss,regular,right-foot,92.96363636363635,22.356687898089177,120,35.857142857142854,58.3,no-goal,32.283918916437614,0.19003449,0.009660948
130,11031784,Emelec,Libertad,2,110,Samuel Sosa,Emelec,M,0,miss,assisted,left-foot,110.84210526315788,55.12101910828026,120,30.214285714285715,12.5,no-goal,17.678016146730297,0.2204695726495797,0.040688983
131,11031784,Emelec,Libertad,4,208,Daniel Porozo,Libertad,F,0,miss,assisted,left-foot,84.81818181818181,58.86624203821656,120,31.57142857142857,11.1,no-goal,39.92111495,0.161543274,0.004038362
132,11031784,Emelec,Libertad,6,328,Daniel Porozo,Libertad,F,0,miss,assisted,left-foot,95.38181818181818,34.857142857142854,120,49.42857142857143,76.4,no-goal,25.149629333747544,0.2832459957988537,0.053854031
133,11031784,Emelec,Libertad,9,490,Samuel Sosa,Emelec,M,0,block,regular,right-foot,93.72727272727272,47.71428571428572,120,39.41666666666666,19,no-goal,27.381862654478795,0.2554616294156682,0.037510498
134,11031784,Emelec,Libertad,9,521,Robinson Requene,Libertad,D,0,block,assisted,left-foot,95.12727272727273,29.69426751592357,120,37,19,no-goal,26.923236878518512,0.2505297178410592,0.033302929
135,11031784,Emelec,Libertad,11,621,Samuel Sosa,Emelec,M,1,goal,regular,right-foot,98.56363636363636,43.50000000000001,120,39.583333333333336,25.9,regular,21.72021376392077,0.3298249309557884,0.088048244
136,11031784,Emelec,Libertad,18,1028,Daniel Porozo,Libertad,F,0,save,assisted,right-foot,106.25454545454546,57.49044585987261,120,38.41666666666666,3.2,no-goal,22.245296514955506,0.2060184881265437,0.022703265
137,11031784,Emelec,Libertad,24,1423,Robinson Requene,Libertad,D,0,save,regular,right-foot,112.21052631578948,37.41666666666666,120,41.08333333333333,5.1,no-goal,8.206674807016515,0.8130108336159076,0.410654875
138,11031784,Emelec,Libertad,31,1839,Diego García,Emelec,M,0,miss,corner,right-foot,93.98181818181818,43.25,120,34.785714285714285,30.6,no-goal,26.220379194892796,0.2753477785051841,0.050017947
139,11031784,Emelec,Libertad,33,1929,Dixon Arroyo,Emelec,M,0,miss,assisted,right-foot,98.30909090909093,25.26114649681529,120,45.785714285714285,27.8,no-goal,26.22459417757352,0.2312462008625904,0.024322073
140,11031784,Emelec,Libertad,37,2166,Diego García,Emelec,M,0,miss,regular,left-foot,100.6,27.248407643312103,120,45.785714285714285,1.4,no-goal,23.215578985481727,0.263897632,0.040668478
141,11031784,Emelec,Libertad,38,2261,Miller Bolaños,Emelec,F,1,goal,assisted,right-foot,108.21052631578948,32.92857142857143,120,37.83333333333333,1.3,regular,13.747610402957624,0.4567830587281273,0.1803988750902966
142,11031784,Emelec,Libertad,44,2589,Anderson Naula,Libertad,F,0,block,assisted,right-foot,83.92727272727272,49.64285714285714,120,39.333333333333336,19,no-goal,37.33934047047582,0.1889460975506376,0.009838153
143,11031784,Emelec,Libertad,52,3083,Arnaldo Valverde,Libertad,M,0,block,free-kick,right-foot,88.38181818181818,33,120,41.91666666666666,19,no-goal,32.38378331,0.2199345148160544,0.020021318
144,11031784,Emelec,Libertad,57,3364,Miller Bolaños,Emelec,F,0,save,set-piece,right-foot,107.56363636363636,21.210191082802552,120,43.50000000000001,1.9,no-goal,22.532644310880617,0.1821182471433813,0.015847299
145,11031784,Emelec,Libertad,77,4602,Dixon Vera,Libertad,M,0,save,fast-break,left-foot,113.57894736842104,25.33757962,120,42.16666666666667,3.8,no-goal,16.00676383160732,0.1912023779921031,0.040130846
146,11031784,Emelec,Libertad,79,4737,Miller Bolaños,Emelec,F,0,miss,regular,right-foot,104.83636363636364,49.85714285714285,120,45.92857142857143,6.9,no-goal,18.08588214809324,0.3400830381196895,0.09388957
147,11031784,Emelec,Libertad,82,4905,Sergio Sosa,Libertad,F,0,miss,assisted,right-foot,107.01818181818182,34.214285714285715,120,32.07142857142858,80.6,no-goal,14.21274403842212,0.4667124084024687,0.1898016951281764
148,11031784,Emelec,Libertad,85,5081,Roberto Garcés,Libertad,M,0,miss,regular,right-foot,90.67272727272726,30.571428571428577,120,50.22929936305732,5.6,no-goal,30.80563073211631,0.225550239,0.021911424
149,11031784,Emelec,Libertad,87,5186,Jhon Sánchez,Emelec,F,0,miss,regular,right-foot,102.43636363636364,53.28662420382166,120,46,2.8,no-goal,22.02307210739749,0.2661378815694314,0.044687932
150,11031784,Emelec,Libertad,89,5316,José Alberti,Emelec,M,0,save,corner,right-foot,95.76363636363637,28.24203821656051,120,42.16666666666667,13.3,no-goal,26.93790985980304,0.2441147217189886,0.029878683
151,11031784,Emelec,Libertad,90,5357,Carlos Feraud,Libertad,M,0,miss,assisted,right-foot,94.10909091,45.5,120,32.642857142857146,27.8,no-goal,26.468645102341743,0.2691009774724647,0.045810983
152,11031785,Delfín,Orense SC,3,150,José Andrade,Orense SC,M,0,miss,assisted,right-foot,94.36363636363636,26.484076433121025,120,47.85714285714286,16.7,no-goal,28.98108573469224,0.2232643447784318,0.020514573
153,11031785,Delfín,Orense SC,20,1158,José Andrade,Orense SC,M,0,block,regular,right-foot,109.78947368421052,24.191082802547776,120,40.41666666666666,19,no-goal,18.81958316757653,0.2159042353482254,0.032955536
154,11031785,Delfín,Orense SC,29,1694,Richard Calderón,Orense SC,M,0,save,free-kick,right-foot,99.07272727272728,8.360189573,120,41.16666666666666,19.6,no-goal,37.93452711750945,0.1070416758013321,0.00065626
155,11031785,Delfín,Orense SC,33,1935,Richard Calderón,Orense SC,M,0,block,free-kick,right-foot,89.27272727272728,24.34394904,120,42.833333333333336,19,no-goal,34.485898868591455,0.1889978783211442,0.009210124
156,11031785,Delfín,Orense SC,36,2113,Alexis Rodríguez,Delfín,F,1,goal,set-piece,right-foot,114.20689655172414,36.41666666666666,120,43,5.1,regular,6.811778427121909,0.9094203472514758,0.4425898574187544
157,11031785,Delfín,Orense SC,40,2369,Alexis Rodríguez,Delfín,F,0,block,fast-break,right-foot,98.69090909090907,50.84076433121019,120,38.833333333333336,19,no-goal,23.90814770442788,0.2724860831579198,0.046840692
158,11031785,Delfín,Orense SC,44,2582,Richard Calderón,Orense SC,M,0,miss,assisted,right-foot,109.36842105263158,35.07142857142857,120,31.35714285714286,6.9,no-goal,11.71841658419166,0.5607411312360328,0.2584983414218205
159,11031785,Delfín,Orense SC,48,2850,Gabriel Achilier,Orense SC,D,0,block,corner,right-foot,112.73684210526316,48.14285714285714,120,36.91666666666666,19,no-goal,10.911442849268733,0.4661756224110736,0.2007863360727964
160,11031785,Delfín,Orense SC,51,3019,Braian Oyola,Delfín,M,0,miss,assisted,left-foot,102,35.92857142857143,120,40.66666666666666,97.2,no-goal,18.454715674110098,0.3828429429201334,0.1276004053807052
161,11031785,Delfín,Orense SC,56,3323,Adolfo Muñoz,Orense SC,F,0,block,assisted,right-foot,100.21818181818182,28.85350318471337,120,38.58333333333333,19,no-goal,22.706050335355712,0.2807392423621873,0.050225148
162,11031785,Delfín,Orense SC,67,3985,Sebastián Assis,Orense SC,M,1,goal,assisted,right-foot,108.73684210526316,43.333333333333336,120,43.25,6.3,regular,11.74605622636312,0.5846430268187197,0.2818416976589719
163,11031785,Delfín,Orense SC,69,4084,Alexis Rodríguez,Delfín,F,0,miss,fast-break,left-foot,103.96363636363635,30.142857142857142,120,36.75,80.6,no-goal,18.82360815528757,0.3315959462132056,0.084738957
164,11031785,Delfín,Orense SC,72,4310,Sebastián Assis,Orense SC,M,0,block,assisted,right-foot,82.78181818181818,24.420382165605098,120,39.16666666666666,19,no-goal,40.34746026,0.1671668941538932,0.00467743
165,11031785,Delfín,Orense SC,81,4859,Braian Oyola,Delfín,M,0,miss,assisted,left-foot,113.78947368421052,54.05095541401273,120,50.91719745,63.9,no-goal,15.362291012921458,0.2014533252887147,0.048939671
166,11031785,Delfín,Orense SC,88,5248,Jostin Alman,Delfín,F,0,miss,assisted,right-foot,117.41379310344828,34.857142857142854,120,45.28571428571429,8.3,no-goal,5.7565133287093575,0.7644353479584235,0.3757484836123704
167,11031785,Delfín,Orense SC,90,5503,Robert Burbano,Orense SC,M,0,miss,assisted,right-foot,103.41818181818182,23.73248407643312,120,30.35714285714286,84.7,no-goal,23.22905009978621,0.2267081167039382,0.025553916
168,11031785,Delfín,Orense SC,90,5600,Rodrigo Rivas González,Orense SC,F,0,block,set-piece,right-foot,95.38181818181818,46.85714285714285,120,36,19,no-goal,25.55533769,0.274595023,0.048855077
169,11031785,Delfín,Orense SC,90,5632,Alejandro Gabriel Quintana,Orense SC,F,0,save,assisted,right-foot,98.69090909090907,36,120,41.333333333333336,7.6,no-goal,21.68126738389389,0.3291329076180609,0.086301775
170,11031785,Delfín,Orense SC,90,5654,Jostin Alman,Delfín,F,0,miss,assisted,right-foot,108.42105263157896,44.642857142857146,120,33.5,16.7,no-goal,12.47510098594974,0.5374072341835773,0.246418952
171,11031786,Libertad,Deportivo Cuenca,10,583,Daniel Porozo,Libertad,F,0,miss,assisted,left-foot,92.96363636363635,37.25,120,35.14285714285714,4.2,no-goal,27.175861691539527,0.2664355255737317,0.04418272
172,11031786,Libertad,Deportivo Cuenca,13,726,Dixon Vera,Libertad,M,0,miss,assisted,left-foot,109.78947368421052,20.445859872611464,120,41.583333333333336,52.8,no-goal,22.059447947919637,0.1566462663178535,0.012600787
173,11031786,Libertad,Deportivo Cuenca,19,1112,Enzo López,Deportivo Cuenca,F,0,miss,assisted,left-foot,105.6,43.16666666666666,120,75.30805687203791,6.9,no-goal,14.744076023195822,0.4769384582739169,0.2043967846756615
174,11031786,Libertad,Deportivo Cuenca,40,2382,Dario Pazmino,Libertad,M,0,miss,assisted,right-foot,79.34545454545454,36.66666666666666,120,39.5,79.2,no-goal,40.790969309723614,0.1783862992062796,0.007304887
175,11031786,Libertad,Deportivo Cuenca,47,2808,Francisco Mera,Deportivo Cuenca,M,0,miss,assisted,right-foot,93.09090909,40,120,47.5,8.3,no-goal,26.909090909090907,0.2703679334633602,0.046968459
176,11031786,Libertad,Deportivo Cuenca,51,3017,Dixon Vera,Libertad,M,0,block,assisted,right-foot,108.42105263157896,52.90445859872611,120,40.33333333333333,19,no-goal,17.337735546688346,0.2869705224840845,0.06635447
177,11031786,Libertad,Deportivo Cuenca,57,3381,Anderson Naula,Libertad,F,1,goal,penalty,right-foot,108,40,120,36.75,15.2,penalty,12,0.592075229,0.2904254277319156
178,11031786,Libertad,Deportivo Cuenca,62,3667,Roberto Garcés,Libertad,M,1,goal,penalty,right-foot,108,40,120,43.333333333333336,23.4,penalty,12,0.592075229,0.2904254277319156
179,11031786,Libertad,Deportivo Cuenca,71,4259,Arnaldo Valverde,Libertad,M,0,miss,assisted,right-foot,92.96363636363635,40.5,120,39.75,66.7,no-goal,27.040986643938968,0.2690212608623369,0.046172199
180,11031786,Libertad,Deportivo Cuenca,76,4512,Vilinton Branda,Deportivo Cuenca,M,0,block,assisted,left-foot,105.27272727272728,31.85714285714286,120,39.583333333333336,19,no-goal,16.828508086947306,0.3801305759553445,0.1212513503562027
181,11031786,Libertad,Deportivo Cuenca,78,4677,Marcos Andrés López,Deportivo Cuenca,D,0,miss,corner,left-foot,108.10526315789473,38,120,33.142857142857146,9.7,no-goal,12.061706535268405,0.5827959982519115,0.2817124838477902
182,11031786,Libertad,Deportivo Cuenca,83,4973,Elian Carabali,Libertad,M,1,goal,regular,left-foot,85.19999999999999,29.54140127388536,120,43.50000000000001,29.7,regular,36.33761532233352,0.1924843580191705,0.01040465
183,11031787,El Nacional,Técnico Universitario,1,12,Elvis Patta,Técnico Universitario,M,0,miss,assisted,left-foot,88.38181818181818,29.69426751592357,120,47.5,48.6,no-goal,33.25533857,0.2087584161018529,0.015419399
184,11031787,El Nacional,Técnico Universitario,3,152,Elvis Patta,Técnico Universitario,M,0,miss,assisted,right-foot,70.56363636363636,29.38853503184713,120,4.606635071090054,4.2,no-goal,50.56240934090377,0.1413441829083517,0.001676275
185,11031787,El Nacional,Técnico Universitario,9,480,Jefferson Valverde,El Nacional,M,0,miss,regular,right-foot,84.05454545454546,42.75,120,46.85714285714285,79.2,no-goal,36.05049517661773,0.201781485,0.013920518
186,11031787,El Nacional,Técnico Universitario,15,874,Jhonnier Chala,El Nacional,D,0,save,free-kick,right-foot,88.25454545454545,55.12101910828026,120,39.66666666666667,16.5,no-goal,35.16275164389866,0.1877637313264153,0.009362495
187,11031787,El Nacional,Técnico Universitario,15,880,Ronie Carrillo,El Nacional,F,1,goal,set-piece,right-foot,110,38.833333333333336,120,37,9.5,regular,10.067825540359305,0.6940361500829132,0.3534911595895178
188,11031787,El Nacional,Técnico Universitario,18,1077,Diego Armas,El Nacional,M,0,miss,assisted,right-foot,86.09090909,46.35714285714286,120,48.92857142857143,52.8,no-goal,34.49985089224465,0.207868768,0.015905953
189,11031787,El Nacional,Técnico Universitario,23,1321,Onofre Mejia,Técnico Universitario,M,0,block,regular,right-foot,83.03636363636363,50.53503184713375,120,41.25,19,no-goal,38.43562552168578,0.1827679584885481,0.008238781
190,11031787,El Nacional,Técnico Universitario,30,1740,Ronie Carrillo,El Nacional,F,0,save,assisted,right-foot,108.21052631578948,47.64285714285714,120,41.583333333333336,15.8,no-goal,14.050087368298277,0.4385350887296903,0.1699403337357107
191,11031787,El Nacional,Técnico Universitario,30,1743,Bryan Nazareno,El Nacional,D,1,goal,regular,left-foot,111.05263157894736,28.47133757961784,120,36.833333333333336,10.1,regular,14.593336111567558,0.3171049565306145,0.091889981
192,11031787,El Nacional,Técnico Universitario,36,2154,Diego Armas,El Nacional,M,0,miss,assisted,right-foot,95.38181818181818,37.41666666666666,120,33,61.1,no-goal,24.75335305,0.2920769784049797,0.060555838
193,11031787,El Nacional,Técnico Universitario,45,2727,Manu Balda,El Nacional,M,0,block,assisted,left-foot,91.56363636363636,40.75,120,40.16666666666667,19,no-goal,28.44625242205912,0.2558362368447447,0.038417591
194,11031787,El Nacional,Técnico Universitario,47,2774,Jorge Ordóñez,El Nacional,M,0,save,assisted,right-foot,109.1578947368421,40.5,120,42.583333333333336,10.8,no-goal,10.85362826604064,0.649967092,0.3282518205010113
195,11031787,El Nacional,Técnico Universitario,49,2890,Alexander Bolaños,Técnico Universitario,F,0,save,regular,right-foot,95,54.280254777070056,120,40.66666666666666,12.7,no-goal,28.791069387885404,0.2207375026625064,0.020488028
196,11031787,El Nacional,Técnico Universitario,52,3086,Jean Carlos Blanco,Técnico Universitario,F,1,goal,penalty,right-foot,108,40,120,43.25,3.8,penalty,12,0.592075229,0.2904254277319156
197,11031787,El Nacional,Técnico Universitario,56,3350,Jefferson Valverde,El Nacional,M,0,miss,corner,right-foot,88.89090909090909,43.333333333333336,120,39.08333333333333,80.6,no-goal,31.287164273887043,0.2316246639688318,0.025860356
198,11031787,El Nacional,Técnico Universitario,58,3473,Jefferson Caicedo,Técnico Universitario,F,0,save,assisted,left-foot,88.89090909090909,46.785714285714285,120,41.333333333333336,15.2,no-goal,31.84056305339825,0.2238083246021034,0.022124683
199,11031787,El Nacional,Técnico Universitario,64,3805,Steven Tapiero,Técnico Universitario,M,0,miss,assisted,right-foot,86.09090909,48.35714285714285,120,48.07142857142857,6.9,no-goal,34.92374955550571,0.2029372838686597,0.014090625
200,11031787,El Nacional,Técnico Universitario,73,4350,Ronie Carrillo,El Nacional,F,0,miss,assisted,right-foot,107.78181818181818,38,120,32.14285714285714,25,no-goal,12.380790239001255,0.5688492089238772,0.2721225194578656
201,11031787,El Nacional,Técnico Universitario,78,4665,Ronie Carrillo,El Nacional,F,1,goal,assisted,right-foot,114.6206896551724,39.333333333333336,120,39.5,3.8,regular,5.420463470074633,1.1851512793484569,0.560588201
202,11031787,El Nacional,Técnico Universitario,81,4856,Elvis Patta,Técnico Universitario,M,0,block,free-kick,right-foot,92.2,55.35031847133758,120,40,19,no-goal,31.75645253,0.2017214345060132,0.013492016
203,11031787,El Nacional,Técnico Universitario,84,5027,Steven Gomez,El Nacional,M,0,block,free-kick,left-foot,96.78181818181818,35.5,120,40.5,19,no-goal,23.65024242882404,0.301802073,0.06644596
204,11031788,LDU,Aucas,4,183,Renato Ibarra,LDU,M,0,block,set-piece,left-foot,95.76363636363637,30.785714285714285,120,40.33333333333333,19,no-goal,25.928833053929363,0.2630112360218881,0.040239217
205,11031788,LDU,Aucas,12,690,Mauricio Martínez,LDU,M,0,miss,assisted,right-foot,90.29090909090908,54.35668789808918,120,49.78571428571428,54.2,no-goal,32.99612962224159,0.1995413011117573,0.012734036
